id,class,domain,seq,owning_doc,statement,priority,verification,status,supersedes,superseded_by,extraction_source
PRD-ORG-002,PRD,ORG,002,DOC-01,Hierarchy traversal MUST be supported by a closure table or equivalent structure permitting ancestor and descendant resolution in a single query at any depth.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-003,PRD,ORG,003,DOC-01,"Each OrgNode MUST have exactly one parent, except tenant-root nodes which have none. Cycles MUST be rejected at write time.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-004,PRD,ORG,004,DOC-01,"Node types MUST be tenant-defined, each declaring its permitted parent types, whether it may own assets, and whether it may be a work item scope.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-005,PRD,ORG,005,DOC-01,"The platform MUST support tenant vocabulary override for node type labels and for platform-wide terms in the user interface, notifications, and reports.",SHOULD_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-ORG-006,PRD,ORG,006,DOC-01,"Each OrgNode MUST carry a business criticality classification, either assigned directly or inherited from its nearest ancestor with an assignment.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-007,PRD,ORG,007,DOC-01,"Criticality inheritance MUST be overridable at any node, with the override recorded together with a justification and the acting user.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-008,PRD,ORG,008,DOC-01,"Each OrgNode MUST support one or more accountable owners, distinguishing business accountability from technical accountability.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-009,PRD,ORG,009,DOC-01,"The platform MUST support node lifecycle states of at least ACTIVE, DEPRECATED, and ARCHIVED, and MUST NOT permit hard deletion of a node that has ever had findings, assets, or work items associated with it.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-010,PRD,ORG,010,DOC-01,"The platform MUST support reorganization operations — moving a node with its subtree, merging two nodes, and splitting a node — as first-class, audited operations.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-011,PRD,ORG,011,DOC-01,"When an OrgNode is moved, merged, or split, the platform MUST preserve the scope context in effect at the time of each historical event, such that authorization decisions and aggregate reporting for past periods remain correct and reproducible.",MUST_HAVE,AUTOMATED_TEST,Active,,,expanded
PRD-ORG-012,PRD,ORG,012,DOC-01,"The platform MUST support bulk import and ongoing synchronization of the organization hierarchy from an external authoritative source, with conflict reporting.",SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-013,PRD,ORG,013,DOC-01,"The platform MUST expose, for any user, the complete resolved set of nodes within their authorized scope, and MUST make that resolution available for inspection by administrators.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-ORG-014,PRD,ORG,014,DOC-01,"Changes to hierarchy structure, node criticality, ownership, and vocabulary MUST be audit-logged with actor, before value, after value, and timestamp.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PLT-001,PRD,PLT,001,DOC-17,"Blocks 1, 2, and 4, and the transition log of block 7, MUST be delivered before any capability that writes data those mechanisms would have recorded.",MUST_HAVE,ARCHITECTURE_REVIEW|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-PLT-002,PRD,PLT,002,DOC-17,"Each phase MUST be independently usable, and a phase MUST NOT depend on a later phase to deliver value.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-PLT-003,PRD,PLT,003,DOC-17,Phase P4 MUST include a measured adoption check: whether work-item conversation occurs in the platform or elsewhere.,MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-PLT-004,PRD,PLT,004,DOC-17,"Descoping MUST remove whole capabilities from §6, and MUST NOT relax individual requirements within a retained capability.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-PLT-005,PRD,PLT,005,DOC-17,"Where a capability is descoped, the mechanisms that capture data it would consume MUST still be delivered where that data cannot be reconstructed.",MUST_HAVE,ARCHITECTURE_REVIEW,Active,,,compact_table
PRD-PLT-006,PRD,PLT,006,DOC-17,"Descoping decisions MUST be recorded as decisions with their impact analysis, not as backlog deferrals.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-PLT-007,PRD,PLT,007,DOC-17,"Onboarding MUST be deliverable as a documented, repeatable procedure with the mapping templates and import artifacts it requires.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-PLT-008,PRD,PLT,008,DOC-17,"Imported historical data whose coverage is unknown MUST be recorded as unknown coverage, not as complete.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PLT-009,PRD,PLT,009,DOC-17,The operational store and toolchain decisions MUST be made against the disqualifying constraints of §8.1 before block 1 begins.,MUST_HAVE,ARCHITECTURE_REVIEW|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-PLT-010,PRD,PLT,010,DOC-17,"Hash partition counts MUST be fixed before the first production data, and the decision MUST be recorded with the sizing basis used.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-PLT-011,PRD,PLT,011,DOC-17,"A release candidate MUST NOT ship with any MUST_HAVE requirement lacking a passing test, or with any untraced schema object or API operation.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PLT-012,PRD,PLT,012,DOC-17,The requirement register MUST be regenerated and the corpus validated as a release gate.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PLT-013,PRD,PLT,013,DOC-17,"Every accepted residual risk MUST be reviewed when its revisit trigger condition occurs, and the review outcome MUST be recorded.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-PLT-014,PRD,PLT,014,DOC-17,Each release MUST record which deferred capabilities remain deferred and whether their reserved extension points are still valid.,MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-PLT-015,PRD,PLT,015,DOC-17,"The platform MUST be subject to its own assessment regime before commercial release, including penetration testing covering every scenario of DOC-26 §7.",MUST_HAVE,PENETRATION_TEST,Active,,,compact_table
PRD-PTR-001,PRD,PTR,001,DOC-01,Any authenticated user MUST be able to create a test request scoped to the organization nodes they are assigned.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-002,PRD,PTR,002,DOC-01,"Project selection MUST be filtered server-side to the caller's authorized scope, and the selected scope MUST be re-validated server-side on write, independently of the client-supplied identifier.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-PTR-003,PRD,PTR,003,DOC-01,The platform MUST require at least two test accounts for each declared role before a request may be accepted.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-004,PRD,PTR,004,DOC-01,"Test account credentials MUST be stored in a secrets vault referenced by the request, MUST be masked by default in all interfaces, MUST require an explicit audited action to reveal, and MUST be excluded from every export format without exception.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
PRD-PTR-005,PRD,PTR,005,DOC-01,"Request attachments MUST be validated by content signature against declared type, malware-scanned before becoming retrievable, stored on an isolated origin, and served non-inline.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-006,PRD,PTR,006,DOC-01,"API collection and specification files MUST be parsed in a hardened parser with external reference resolution disabled, document depth and size limits, and safe deserialization.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-007,PRD,PTR,007,DOC-01,"The platform MUST derive an endpoint inventory from uploaded API collections, validate it against the declared endpoint count, and surface material discrepancies to the requester at submission time.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-008,PRD,PTR,008,DOC-01,"Requests MUST capture a required completion date and, where applicable, a go-live date.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-009,PRD,PTR,009,DOC-01,The platform MUST require completion of an environment readiness attestation before a request may be accepted.,MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-PTR-010,PRD,PTR,010,DOC-01,"Any SLA clock MUST pause while a request is in a state awaiting action from the requester or a third party, with the pause reason recorded.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-011,PRD,PTR,011,DOC-01,The platform MUST determine applicable checklist profiles and required specialist review tracks from intake classification.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-012,PRD,PTR,012,DOC-01,The platform MUST flag test accounts for rotation or disablement at engagement closure and MUST require attestation of completion.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-013,PRD,PTR,013,DOC-01,Requests MUST capture explicit in-scope and out-of-scope items and prohibited actions.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-014,PRD,PTR,014,DOC-01,Requests MUST capture the specific code revision or release identifier to be tested.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-015,PRD,PTR,015,DOC-01,"Requests MUST capture exposure level, business criticality, personal data handling with volume indication, payment data handling, presence of AI or machine learning components, whether authentication or authorization logic changed, and third-party integration involvement.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-016,PRD,PTR,016,DOC-01,"Requests MUST capture test environment details including protective-control presence, and where a protective control is present the request MUST record an approved bypass or allowlist arrangement.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-017,PRD,PTR,017,DOC-01,"The platform MUST estimate effort from the request's technical profile using a deterministic, versioned model, and MUST record actual effort for subsequent calibration.",SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-018,PRD,PTR,018,DOC-01,"The platform MUST compute and display an earliest feasible start date from current backlog and capacity at submission time, and MUST warn where it is incompatible with the requester's required date.",SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-019,PRD,PTR,019,DOC-01,"External assessor access MUST be granted per engagement by explicit object grant, MUST NOT be derived from organizational scope inheritance, MUST be time-boxed with automatic revocation at engagement closure or grant expiry, MUST require acceptance of applicable agreements before first access, and MUST be audited at elevated granularity.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,expanded
PRD-PTR-020,PRD,PTR,020,DOC-01,The platform MUST detect probable duplicate requests at submission and offer linking or merging.,SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-021,PRD,PTR,021,DOC-01,"Where testing spans multiple projects, the platform MUST model this as a request group containing one request per project rather than one request with multiple project scopes.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-022,PRD,PTR,022,DOC-01,The platform MUST verify test account validity before engagement start and MUST transition the request to a blocked state with a paused clock where accounts are unusable.,SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-023,PRD,PTR,023,DOC-01,"Requests MUST record a technical contact, a business contact, and an escalation contact reachable during the test window.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-PTR-024,PRD,PTR,024,DOC-01,The platform MUST support configurable approval gates before a request enters the security team's backlog.,SHOULD_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-PTR-025,PRD,PTR,025,DOC-01,"The platform MUST surface, at intake, existing unresolved findings of significant severity on the target's assets.",SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-001,PRD,RSK,001,DOC-01,Risk scores MUST be computed deterministically from recorded inputs. AI MUST NOT participate in score computation.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-002,PRD,RSK,002,DOC-01,"The scoring model MUST be versioned, and every computed score MUST record the model version, the input values, and the computation timestamp.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-003,PRD,RSK,003,DOC-01,"Risk scores MUST incorporate, at minimum: finding severity, exploit likelihood, known-exploited status, asset exposure, asset business criticality, and data sensitivity.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-004,PRD,RSK,004,DOC-01,Factor weights MUST be tenant-configurable within validated bounds; the model's factor set and structural form MUST be product-fixed.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-005,PRD,RSK,005,DOC-01,"The platform MUST provide a factor-level explanation of any score, showing each factor's input value and contribution.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-006,PRD,RSK,006,DOC-01,The platform MUST reproduce any historical score from its recorded inputs and model version.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-007,PRD,RSK,007,DOC-01,"When a score changes, the platform MUST identify which input changed and the resulting delta.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-008,PRD,RSK,008,DOC-01,"The platform MUST compute aggregate posture scores at any organization node, normalized for portfolio size and criticality composition to support comparison.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-009,PRD,RSK,009,DOC-01,Aggregate scores MUST incorporate and display the coverage and freshness of their underlying data.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-010,PRD,RSK,010,DOC-01,"The platform MUST implement controls against score manipulation, at minimum: audited severity override, distinguished closure reasons, exception visibility in scored posture, and detection of anomalous bulk state changes.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-011,PRD,RSK,011,DOC-01,The platform MUST support tenant-configurable service level policies mapping finding characteristics to remediation deadlines.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-012,PRD,RSK,012,DOC-01,"Service level computation MUST be business-calendar aware, supporting per-tenant working days, holidays, and time zones.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-013,PRD,RSK,013,DOC-01,"Service level clocks MUST support pause with recorded attribution, and elapsed paused time MUST be reportable separately.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-014,PRD,RSK,014,DOC-01,The platform MUST detect approaching and breached service levels and MUST trigger configurable escalation.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-015,PRD,RSK,015,DOC-01,"The platform MUST support recorded, approved extension of a service level deadline, distinct from breach.",SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-016,PRD,RSK,016,DOC-28,"The formula MUST be a weighted sum of normalized factors modified by a contextual multiplier derived as the maximum of the contextual factors, with a floor preventing a zero multiplier.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-017,PRD,RSK,017,DOC-28,"Every factor MUST normalize to [0, 1] before weighting, and every normalization MUST be recorded with the score.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-018,PRD,RSK,018,DOC-28,"Where a factor's input is unavailable, the platform MUST apply a documented fallback and MUST record that the fallback was used. It MUST NOT silently substitute zero.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-019,PRD,RSK,019,DOC-28,Scores MUST be presented as bands with the numeric value secondary.,MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
PRD-RSK-020,PRD,RSK,020,DOC-28,"Weights MUST be validated against per-factor bounds at configuration time, and an out-of-bounds configuration MUST be rejected with a specific diagnosis.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-021,PRD,RSK,021,DOC-28,"Weight changes MUST require elevated permission distinct from operational permissions, MUST be audited with before and after values, and MUST NOT take effect on existing scores until an explicit recomputation is initiated.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-022,PRD,RSK,022,DOC-28,The platform MUST support previewing the effect of a weight change on a sample of the tenant's findings before activation.,SHOULD_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-RSK-023,PRD,RSK,023,DOC-28,"A score MUST record sufficient input detail that its value can be recomputed identically without access to any other data, including data that has since changed.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-024,PRD,RSK,024,DOC-28,"Scores MUST be immutable. A recomputation creates a new score, and the prior score MUST be retained for the configured retention period.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-025,PRD,RSK,025,DOC-28,"Score change attribution MUST identify the changed inputs and their contribution to the delta, and MUST distinguish a change caused by population shift from one caused by a change to the finding or its asset.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-026,PRD,RSK,026,DOC-28,"Where an aggregate posture score improves, the platform MUST determine whether the improvement is attributable to remediation or to reduced coverage, and MUST present the distinction.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-027,PRD,RSK,027,DOC-28,"Every aggregate score MUST carry a coverage qualifier, and a score at INSUFFICIENT confidence MUST be presented as a coverage gap rather than as a posture figure.",MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-RSK-028,PRD,RSK,028,DOC-28,"Coverage MUST NOT be improvable by any action other than acquiring data. In particular, retiring or excluding unmeasured assets MUST NOT raise the coverage ratio.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-029,PRD,RSK,029,DOC-28,Node-level posture MUST NOT be a sum of finding scores. It MUST be size-normalized and MUST include an explicit penalty for unmeasured scope.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-030,PRD,RSK,030,DOC-28,Comparative presentation MUST state the normalization applied and the coverage of each compared entity.,MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-RSK-031,PRD,RSK,031,DOC-28,Comparative presentation MUST enforce a minimum comparison-set size or suppress.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-032,PRD,RSK,032,DOC-28,"A clock MUST pin its policy version at start, and a later policy change MUST NOT move an existing deadline.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-033,PRD,RSK,033,DOC-28,"Duration MUST be computed in business time using the tenant's configured calendar and timezone, and calendar changes MUST NOT retroactively alter existing due dates.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-034,PRD,RSK,034,DOC-28,"Pausing MUST require a blocking attribution from an enumerated set, and paused time MUST be reportable separately from elapsed time.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-035,PRD,RSK,035,DOC-28,"Where a score increases such that a shorter policy applies, the platform MUST recompute the deadline from the original start using the new policy, and MUST NOT restart the clock.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-036,PRD,RSK,036,DOC-28,"Where a score decreases, the deadline MUST NOT be extended automatically. Extension MUST require an approved, recorded action.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-037,PRD,RSK,037,DOC-28,Escalation MUST NOT fire while a clock is paused for requester or third-party blocking.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-038,PRD,RSK,038,DOC-28,"Effort estimation MUST be deterministic and versioned, and AI MUST NOT produce the estimate.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-039,PRD,RSK,039,DOC-28,The platform MUST record estimated against actual effort and MUST expose estimation bias by assessment type and platform type.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-040,PRD,RSK,040,DOC-28,"Estimates MUST carry a confidence indication derived from the volume of calibration data for that type, and MUST be presented as low-confidence below a configured threshold of completed comparable items.",MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-RSK-041,PRD,RSK,041,DOC-28,"The platform MUST detect and surface anomalous rates of score-reducing actions — bulk closure as not-applicable, severity downgrade, criticality downgrade, exposure downgrade, suppression, and retirement — per principal and per organization node.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-042,PRD,RSK,042,DOC-28,Reporting MUST distinguish verified remediation from other closure reasons wherever a closure or improvement figure is presented.,MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-RSK-043,PRD,RSK,043,DOC-28,"Score-affecting configuration — weights, thresholds, criticality tiers, service level policies — MUST require elevated permission, MUST be audited, and MUST be reported in a periodic configuration-change summary.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-044,PRD,RSK,044,DOC-28,"Score explanation MUST be generated from the recorded factor breakdown, and any generated explanation reaching a conclusion inconsistent with the recorded contributions MUST be rejected by output validation rather than presented.",MUST_HAVE,AUTOMATED_TEST|MANUAL_TEST,Active,,,compact_table
PRD-RSK-045,PRD,RSK,045,DOC-28,"A non-AI factor breakdown presentation MUST be available for every score, independently of AI availability.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-RSK-046,PRD,RSK,046,DOC-28,"The scoring model MUST be validated against the tenant's own historical finding data before a weight configuration is activated for production use, and the validation outcome MUST be recorded with the model version.",MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-RSK-047,PRD,RSK,047,DOC-28,"The platform MUST expose the concordance between score ranking and practitioner-assigned priority, as an ongoing model quality measure.",SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-002,PRD,SBM,002,DOC-01,Matching MUST execute asynchronously as a background operation. No synchronous matching endpoint SHALL be exposed.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-003,PRD,SBM,003,DOC-01,"The platform MUST support batch matching over a scope-based selection with configurable concurrency, defaulting to one concurrent operation.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-004,PRD,SBM,004,DOC-01,Interactive and batch matching MUST use isolated queue classes such that interactive operations are never blocked behind a batch.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-005,PRD,SBM,005,DOC-01,"Batch ordering MUST be weighted by asset business criticality and by time since last successful match, not first-in-first-out.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-007,PRD,SBM,007,DOC-01,"SBOM snapshots MUST be immutable, content-hash identified, and associated with an artifact identity and where available a revision identifier.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-009,PRD,SBM,009,DOC-01,The platform MUST NOT execute project build tooling or dependency resolution.,MUST_HAVE,CODE_REVIEW,Active,,,compact_table
PRD-SBM-010,PRD,SBM,010,DOC-01,"The platform MUST NOT close findings on the basis of a match operation that did not complete successfully with confirmed coverage, and MUST NOT close findings where intelligence data was stale.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-011,PRD,SBM,011,DOC-01,Match results MUST flow through the same normalization and deduplication pipeline as ingested scanner results.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-012,PRD,SBM,012,DOC-01,Match operations MUST use lease-based work claiming with automatic reclamation of expired leases and bounded retry with backoff.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-013,PRD,SBM,013,DOC-01,"Every match operation MUST record the vulnerability intelligence version used, and the platform MUST support offline intelligence provisioning for air-gapped deployment.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-014,PRD,SBM,014,DOC-01,"The platform MUST expose an authenticated API accepting SBOM submissions, associating each with an organization scope and a build artifact identity. Manual upload MUST be available as a fallback. The platform MUST NOT acquire SBOMs by any other automated means in this release.",MUST_HAVE,AUTOMATED_TEST|DEMONSTRATION,Active,PRD-SBM-001,,expanded
PRD-SBM-015,PRD,SBM,015,DOC-01,"The platform MUST validate submitted SBOMs against format conformance and completeness criteria, MUST compute and expose a quality score, MUST reject submissions below a configurable rejection threshold, and MUST warn on submissions below an acceptance threshold. A submission containing zero components MUST be rejected.",MUST_HAVE,AUTOMATED_TEST,Active,,,expanded
PRD-SBM-016,PRD,SBM,016,DOC-01,"The platform MUST re-match stored snapshots against updated vulnerability intelligence without requiring resubmission, and MUST do so automatically on intelligence update.",MUST_HAVE,AUTOMATED_TEST,Active,PRD-SBM-006,,compact_table
PRD-SBM-017,PRD,SBM,017,DOC-01,"The platform MUST support on-demand re-matching for a selected scope, initiated by an authorized user.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-018,PRD,SBM,018,DOC-01,"The platform MUST compute a component change set between consecutive snapshots of the same artifact, identifying added, removed, and version-changed components.",SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-019,PRD,SBM,019,DOC-01,"Findings closed by automatic match-based resolution MUST record the resolving snapshot, the previous and current component versions, and the intelligence version, and MUST be distinguishable from human-verified closure.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-020,PRD,SBM,020,DOC-01,"The platform MUST expose SBOM coverage as a first-class metric: assets and organization nodes with no SBOM ever submitted, distinguished from those with current data.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-021,PRD,SBM,021,DOC-01,"The platform MUST compute SBOM age per asset and MUST support tenant-configurable freshness service levels by business criticality, with breach surfaced as a coverage gap.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-022,PRD,SBM,022,DOC-01,"Every metric, dashboard element, and report section derived from SBOM data MUST display the coverage and freshness of the data supporting it.",MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-SBM-023,PRD,SBM,023,DOC-01,"The platform MUST maintain queues of assets with no SBOM and assets with stale SBOMs, with configurable escalation to accountable owners.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-024,PRD,SBM,024,DOC-01,"The platform MUST expose submission health per integration credential, including last successful submission, failure count, and last failure reason.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-025,PRD,SBM,025,DOC-22,Submission MUST re-validate the submitted project reference against the credential's pinned scope and MUST NOT trust it from the payload.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-SBM-026,PRD,SBM,026,DOC-22,"Where the named artifact does not exist in the asset graph, submission MUST create it in an UNCLAIMED state and queue it for ownership resolution. It MUST NOT reject the submission and MUST NOT silently discard it.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-027,PRD,SBM,027,DOC-22,"Submission MUST return the computed quality score and every warning in the response body, not only in a server-side log.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-028,PRD,SBM,028,DOC-22,"Submission MUST be rate-limited per credential, and the limit MUST accommodate the platform's own documented reference integration pattern without throttling.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-029,PRD,SBM,029,DOC-22,A submission with zero components MUST be rejected.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-030,PRD,SBM,030,DOC-22,"Quality thresholds MUST be tenant-configurable within product-defined bounds, and the rejection threshold MUST NOT be configurable below the product floor.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-031,PRD,SBM,031,DOC-22,The quality score MUST be computed by the platform from the document and MUST NOT be accepted from the submitter.,MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
PRD-SBM-032,PRD,SBM,032,DOC-22,"Quality score MUST be visible on the asset and in coverage reporting, and an asset whose latest snapshot is below the warning threshold MUST be treated as partially covered rather than covered.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-033,PRD,SBM,033,DOC-22,"A snapshot MUST be immutable after acceptance, and its identity MUST be its content hash. Resubmitting identical content MUST return the existing snapshot rather than creating a second.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-034,PRD,SBM,034,DOC-22,The platform MUST retain snapshot history per artifact for a configurable period sufficient to compute change sets and to reproduce a historical match result.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-035,PRD,SBM,035,DOC-22,"Components MUST be stored canonicalized per ecosystem, with the original identifier retained alongside.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
